,borough,block,lot,lat,lng,address
5710,Bronx,3214,22,40.8663697,-73.902133,"2542 University Ave, The Bronx, NY 10468, USA"
5711,Bronx,3214,25,40.8666835,-73.901903,"2552 University Ave, The Bronx, NY 10468, USA"
5712,Bronx,3214,30,40.8664819,-73.901575,"2555 Aqueduct Ave, The Bronx, NY 10468, USA"
5713,Bronx,3214,66,40.8651485,-73.902615,"2505 Aqueduct Ave, The Bronx, NY 10468, USA"
5714,Bronx,3214,74,40.8655797,-73.902242,"2525 Aqueduct Ave, The Bronx, NY 10468, USA"
5715,Bronx,3214,82,40.8659526,-73.901978,"2541 Aqueduct Ave, The Bronx, NY 10468, USA"
5716,Bronx,3215,1,40.8670536,-73.901682,"2600 University Ave, The Bronx, NY 10468, USA"
5717,Bronx,3215,8,40.8672197,-73.901032,"2609 Aqueduct Ave, The Bronx, NY 10468, USA"
5718,Bronx,3215,14,40.8676625,-73.901378,"2614 University Ave, The Bronx, NY 10468, USA"
5719,Bronx,3215,20,40.8680281,-73.901002,"2636 University Ave, The Bronx, NY 10468, USA"
5720,Bronx,3215,63,40.8669317,-73.901214,"65 W 192nd St, The Bronx, NY 10468, USA"
5721,Bronx,3216,16,40.8547911,-73.912653,"1940 Andrews Ave S, The Bronx, NY 10453, USA"
5722,Bronx,3216,21,40.8533869,-73.913792,"1944 Andrews Ave S, The Bronx, NY 10453, USA"
5723,Bronx,3216,26,40.855473,-73.911595,"1950 Andrews Ave S, The Bronx, NY 10453, USA"
5724,Bronx,3216,48,40.8553067,-73.910987,"2015 University Ave, The Bronx, NY 10453, USA"
5725,Bronx,3217,27,40.8597752,-73.90852,"98 W 183rd St, The Bronx, NY 10453, USA"
5726,Bronx,3217,31,40.8595237,-73.908087,"2245 University Ave, The Bronx, NY 10453, USA"
5727,Bronx,3217,60,40.8579585,-73.909635,"2181 University Ave, The Bronx, NY 10453, USA"
5728,Bronx,3218,11,40.8607637,-73.907645,"2280 Andrews Ave N, The Bronx, NY 10468, USA"
5729,Bronx,3218,20,40.8610964,-73.907277,"2296 Andrews Ave N, The Bronx, NY 10468, USA"
5730,Bronx,3218,52,40.8618502,-73.906083,"2325 University Ave, The Bronx, NY 10468, USA"
5731,Bronx,3218,54,40.8615696,-73.90643,"2315 University Ave, The Bronx, NY 10468, USA"
5732,Bronx,3218,58,40.8612571,-73.906636,"2305 University Ave, The Bronx, NY 10468, USA"
5733,Bronx,3218,66,40.8606816,-73.907144,"2285 University Ave, The Bronx, NY 10468, USA"
5734,Bronx,3218,78,40.8600513,-73.907737,"2261 University Ave, The Bronx, NY 10468, USA"
5735,Bronx,3219,55,40.8642205,-73.906627,"2430 Devoe Terrace, The Bronx, NY 10468, USA"
5736,Bronx,3219,94,40.8651229,-73.905808,"2454 Webb Ave, The Bronx, NY 10468, USA"
5737,Bronx,3219,156,40.864085,-73.906217,"2444 Devoe Terrace, The Bronx, NY 10468, USA"
5738,Bronx,3219,175,40.8648623,-73.904521,"2492 Devoe Terrace, The Bronx, NY 10468, USA"
5739,Bronx,3219,228,40.8637787,-73.906092,"147 Father Zeiser Pl, The Bronx, NY 10468, USA"
5740,Bronx,3219,232,40.8636647,-73.906339,"155 Father Zeiser Pl, The Bronx, NY 10468, USA"
5741,Bronx,3220,1,40.8660583,-73.903853,"2500 Webb Ave, The Bronx, NY 10468, USA"
5742,Bronx,3220,10,40.866735,-73.903576,"2520 Webb Ave, The Bronx, NY 10468, USA"
5743,Bronx,3220,32,40.867812,-73.902694,"2552 Webb Ave, The Bronx, NY 10468, USA"
5744,Bronx,3220,37,40.8667477,-73.903443,"2524 Webb Ave, The Bronx, NY 10468, USA"
5745,Bronx,3220,40,40.867355,-73.902156,"2553 University Ave, The Bronx, NY 10468, USA"
5746,Bronx,3220,90,40.8669613,-73.9025,"2545 University Ave, The Bronx, NY 10468, USA"
5747,Bronx,3220,96,40.8663688,-73.902837,"2525 University Ave, The Bronx, NY 10468, USA"
5748,Bronx,3220,110,40.8656377,-73.903393,"2505 University Ave, The Bronx, NY 10468, USA"
5749,Bronx,3221,26,40.8553123,-73.913708,"150 W 179th St, The Bronx, NY 10453, USA"
5750,Bronx,3223,30,40.8604341,-73.910622,"134 W 183rd St, The Bronx, NY 10453, USA"
5751,Bronx,3223,34,40.8598269,-73.910174,"2225 Loring Pl N, The Bronx, NY 10453, USA"
5752,Bronx,3224,17,40.8597558,-73.909758,"2226 Loring Pl N, The Bronx, NY 10453, USA"
5753,Bronx,3224,20,40.8600194,-73.909477,"114 Loring Pl N, The Bronx, NY 10453, USA"
5754,Bronx,3224,32,40.8600591,-73.909026,"102 W 183rd St, The Bronx, NY 10453, USA"
5755,Bronx,3225,7,40.8604837,-73.909003,"111 W 183rd St, The Bronx, NY 10453, USA"
5756,Bronx,3225,15,40.8611579,-73.908517,"2280 Loring Pl N, The Bronx, NY 10468, USA"
5757,Bronx,3225,22,40.8612521,-73.907828,"2295 Andrews Ave N, The Bronx, NY 10468, USA"
5758,Bronx,3225,26,40.8611243,-73.908012,"2285 Andrews Ave N, The Bronx, NY 10468, USA"
5759,Bronx,3225,27,40.8608424,-73.908196,"2277 Andrews Ave N, The Bronx, NY 10468, USA"
5760,Bronx,3225,34,40.8604966,-73.908471,"2261 Andrews Ave N, The Bronx, NY 10468, USA"
5761,Bronx,3225,52,40.8606424,-73.91042,"2246 Sedgwick Ave, The Bronx, NY 10468, USA"
5762,Bronx,3225,72,40.8613455,-73.909023,"2287 Loring Pl N, The Bronx, NY 10468, USA"
5763,Bronx,3225,94,40.8616126,-73.908196,"2300 Loring Pl N, The Bronx, NY 10468, USA"
5764,Bronx,3225,104,40.8621408,-73.907714,"2322 Loring Pl N, The Bronx, NY 10468, USA"
5765,Bronx,3225,106,40.8622911,-73.907553,"2326 Loring Pl N, The Bronx, NY 10468, USA"
5766,Bronx,3225,128,40.8618027,-73.907369,"2315 Andrews Ave N, The Bronx, NY 10468, USA"
5767,Bronx,3225,136,40.8614701,-73.907737,"2299 Andrews Ave N, The Bronx, NY 10468, USA"
5768,Bronx,3225,148,40.8621346,-73.908885,"2300 Sedgwick Ave, The Bronx, NY 10468, USA"
5769,Bronx,3225,156,40.8624652,-73.908639,"2304 Sedgwick Ave, The Bronx, NY 10468, USA"
5770,Bronx,3225,169,40.8626065,-73.908009,"2333 Loring Pl N, The Bronx, NY 10468, USA"
5771,Bronx,3228,1,40.8544185,-73.914701,"1911 Loring Pl S, The Bronx, NY 10453, USA"
5772,Bronx,3228,5,40.8543912,-73.915211,"1900 Hennessy Pl, The Bronx, NY 10453, USA"
5773,Bronx,3228,9,40.8545158,-73.915496,"1901 Hennessy Pl, The Bronx, NY 10453, USA"
5774,Bronx,3228,21,40.8553966,-73.915747,"1920 Osborne Pl, The Bronx, NY 10453, USA"
5775,Bronx,3228,97,40.8554811,-73.914351,"1945 Loring Pl S, The Bronx, NY 10453, USA"
5776,Bronx,3230,5,40.8560267,-73.916555,"1955 Sedgwick Ave, The Bronx, NY 10453, USA"
5777,Bronx,3230,10,40.8563988,-73.916463,"1975 Sedgwick Ave, The Bronx, NY 10453, USA"
5778,Bronx,3230,16,40.8575644,-73.916728,"1981 Cedar Ave, The Bronx, NY 10453, USA"
5779,Bronx,3233,70,40.8613438,-73.912789,"2175 Cedar Ave, The Bronx, NY 10468, USA"
5780,Bronx,3233,82,40.8603932,-73.913974,"2121 Cedar Ave, The Bronx, NY 10468, USA"
5781,Bronx,3233,90,40.8603022,-73.914165,"2101 Cedar Ave, The Bronx, NY 10468, USA"
5782,Bronx,3234,6,40.8614259,-73.911659,"2254 Cedar Ave, The Bronx, NY 10468, USA"
5783,Bronx,3234,11,40.8613653,-73.911266,"2269 Hampden Pl, The Bronx, NY 10468, USA"
5784,Bronx,3234,37,40.8611911,-73.910449,"2257 Sedgwick Ave, The Bronx, NY 10468, USA"
5785,Bronx,3234,42,40.8613111,-73.910401,"2265 Sedgwick Ave, The Bronx, NY 10468, USA"
5786,Bronx,3236,170,40.8650192,-73.909056,"2425 Sedgwick Ave, The Bronx, NY 10468, USA"
5787,Bronx,3237,97,40.8700995,-73.904521,"160 W Kingsbridge Rd, The Bronx, NY 10463, USA"
5788,Bronx,3237,100,40.869633,-73.903708,"2677 Sedgwick Ave, The Bronx, NY 10468, USA"
5789,Bronx,3237,108,40.8695489,-73.904981,"2629 Sedgwick Ave, The Bronx, NY 10468, USA"
5790,Bronx,3237,133,40.8682874,-73.907095,"2575 Sedgwick Ave, The Bronx, NY 10468, USA"
5791,Bronx,3237,140,40.8680459,-73.907455,"2559 Sedgwick Ave, The Bronx, NY 10468, USA"
5792,Bronx,3239,37,40.8715997,-73.906129,"2698 Bailey Ave, The Bronx, NY 10463, USA"
5793,Bronx,3239,77,40.8716656,-73.905647,"2709 Heath Ave, The Bronx, NY 10463, USA"
5794,Bronx,3240,11,40.87082,-73.905435,"2680 Heath Ave, The Bronx, NY 10463, USA"
5795,Bronx,3240,37,40.871769,-73.904744,"212 W Kingsbridge Rd, The Bronx, NY 10463, USA"
5796,Bronx,3244,120,40.8641848,-73.911916,"301 W Fordham Rd, The Bronx, NY 10468, USA"
5797,Bronx,3246,80,40.8825905,-73.893314,"3890 Sedgwick Ave, The Bronx, NY 10463, USA"
5798,Bronx,3248,1,40.8683641,-73.900129,"2691 Reservoir Ave, The Bronx, NY 10468, USA"
5799,Bronx,3248,6,40.8685412,-73.9006,"2690 University Ave, The Bronx, NY 10468, USA"
5800,Bronx,3248,14,40.8689438,-73.900204,"2704 University Ave, The Bronx, NY 10468, USA"
5801,Bronx,3248,18,40.8691486,-73.90002,"2714 University Ave, The Bronx, NY 10468, USA"
5802,Bronx,3248,22,40.8693682,-73.899866,"2724 University Ave, The Bronx, NY 10468, USA"
5803,Bronx,3248,33,40.8696729,-73.899377,"2745 Reservoir Ave, The Bronx, NY 10468, USA"
5804,Bronx,3248,57,40.8691318,-73.902016,"2698 Webb Ave, The Bronx, NY 10468, USA"
5805,Bronx,3248,84,40.8698082,-73.900598,"2734 Claflin Ave, The Bronx, NY 10468, USA"
5806,Bronx,3248,100,40.8693608,-73.900556,"2727 University Ave, The Bronx, NY 10468, USA"
5807,Bronx,3248,111,40.8699747,-73.90149,"2728 Webb Ave, The Bronx, NY 10468, USA"
5808,Bronx,3248,136,40.8692087,-73.902317,"2701 Webb Ave, The Bronx, NY 10468, USA"
5809,Bronx,3248,140,40.8692763,-73.902778,"131 W Kingsbridge Rd, The Bronx, NY 10468, USA"
5810,Bronx,3248,143,40.8694985,-73.903349,"145 W Kingsbridge Rd, The Bronx, NY 10468, USA"
5811,Bronx,3248,150,40.8703585,-73.902669,"2730 Sedgwick Ave, The Bronx, NY 10468, USA"
5812,Bronx,3248,158,40.8703914,-73.902437,"2734 Sedgwick Ave, The Bronx, NY 10468, USA"
5813,Bronx,3248,166,40.8702415,-73.901693,"2739 Webb Ave, The Bronx, NY 10468, USA"
5814,Bronx,3248,169,40.8700104,-73.901958,"2727 Webb Ave, The Bronx, NY 10468, USA"
5815,Bronx,3248,173,40.8697847,-73.902317,"2715 Webb Ave, The Bronx, NY 10468, USA"
5816,Bronx,3248,177,40.8694572,-73.902403,"2709 Webb Ave, The Bronx, NY 10468, USA"
5817,Bronx,3249,1,40.8702458,-73.899254,"2760 University Ave, The Bronx, NY 10468, USA"
5818,Bronx,3249,6,40.870453,-73.899222,"2766 University Ave, The Bronx, NY 10468, USA"
5819,Bronx,3249,10,40.8709343,-73.899079,"2780 University Ave, The Bronx, NY 10468, USA"
5820,Bronx,3249,25,40.8707516,-73.898105,"2781 Reservoir Ave, The Bronx, NY 10468, USA"
5821,Bronx,3249,46,40.871623,-73.898879,"2800 University Ave, The Bronx, NY 10468, USA"
5822,Bronx,3249,58,40.8712948,-73.898562,"87 Strong St, The Bronx, NY 10468, USA"
5823,Bronx,3249,65,40.8704146,-73.900264,"2754 Claflin Ave, The Bronx, NY 10468, USA"
5824,Bronx,3249,88,40.8719252,-73.899877,"118 W 197th St, The Bronx, NY 10468, USA"
5825,Bronx,3249,92,40.8719218,-73.899421,"2809 University Ave, The Bronx, NY 10468, USA"
5826,Bronx,3249,98,40.8714079,-73.899542,"2785 University Ave, The Bronx, NY 10468, USA"
5827,Bronx,3249,108,40.870767,-73.899687,"2769 University Ave, The Bronx, NY 10468, USA"
5828,Bronx,3249,117,40.870272,-73.899938,"2751 University Ave, The Bronx, NY 10468, USA"
5829,Bronx,3249,120,40.8704856,-73.900985,"125 W 195th St, The Bronx, NY 10468, USA"
5830,Bronx,3249,149,40.8720461,-73.900301,"2809 Claflin Ave, The Bronx, NY 10468, USA"
5831,Bronx,3249,163,40.8709361,-73.900649,"2757 Claflin Ave, The Bronx, NY 10468, USA"
5832,Bronx,3249,186,40.8711,-73.902073,"2766 Sedgwick Ave, The Bronx, NY 10468, USA"
5833,Bronx,3249,202,40.8722169,-73.901891,"2800 Sedgwick Ave, The Bronx, NY 10468, USA"
5834,Bronx,3249,206,40.8722022,-73.90161,"150 W 197th St, The Bronx, NY 10468, USA"
5835,Bronx,3250,1,40.872638,-73.901655,"2820 Sedgwick Ave, The Bronx, NY 10468, USA"
5836,Bronx,3250,5,40.8728515,-73.901667,"2830 Sedgwick Ave, The Bronx, NY 10468, USA"
5837,Bronx,3250,9,40.8732981,-73.901466,"2840 Sedgwick Ave, The Bronx, NY 10468, USA"
5838,Bronx,3250,46,40.8725611,-73.90121,"2825 Webb Ave, The Bronx, NY 10468, USA"
5839,Bronx,3250,87,40.8732551,-73.899947,"2855 Claflin Ave, The Bronx, NY 10468, USA"
5840,Bronx,3250,92,40.8728415,-73.900101,"2825 Claflin Ave, The Bronx, NY 10468, USA"
5841,Bronx,3250,102,40.8723367,-73.899737,"117 W 197th St, The Bronx, NY 10468, USA"
5842,Bronx,3250,121,40.8734808,-73.899357,"2878 Claflin Ave, The Bronx, NY 10468, USA"
5843,Bronx,3250,140,40.8727347,-73.899171,"2845 University Ave, The Bronx, NY 10468, USA"
5844,Bronx,3250,152,40.8722371,-73.898777,"2824 University Ave, The Bronx, NY 10468, USA"
5845,Bronx,3251,420,40.8774261,-73.889063,"3410 Paul Ave, The Bronx, NY 10468, USA"
5846,Bronx,3251,490,40.8792978,-73.885274,"3299 Jerome Ave, The Bronx, NY 10467, USA"
5847,Bronx,3251,9450,40.8800469,-73.886941,"3600 Paul Ave, The Bronx, NY 10468, USA"
5848,Bronx,3252,135,40.8842605,-73.889915,"4016 Hillman Ave, The Bronx, NY 10463, USA"
5849,Bronx,3252,237,40.8837472,-73.891431,"4002 Gouverneur Ave, The Bronx, NY 10463, USA"
5850,Bronx,3252,260,40.8832386,-73.892448,"3957 Gouverneur Ave, The Bronx, NY 10463, USA"
5851,Bronx,3252,310,40.8835189,-73.892195,"3971 Gouverneur Ave, The Bronx, NY 10463, USA"
5852,Bronx,3253,1,40.8701354,-73.903319,"2711 Sedgwick Ave, The Bronx, NY 10468, USA"
5853,Bronx,3253,20,40.8707007,-73.903634,"2700 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5854,Bronx,3253,23,40.8709203,-73.903531,"2704 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5855,Bronx,3253,47,40.872028,-73.902663,"2785 Sedgwick Ave, The Bronx, NY 10468, USA"
5856,Bronx,3253,51,40.8718914,-73.902582,"2769 Sedgwick Ave, The Bronx, NY 10468, USA"
5857,Bronx,3253,54,40.8715845,-73.902636,"2761 Sedgwick Ave, The Bronx, NY 10468, USA"
5858,Bronx,3253,63,40.8703084,-73.903283,"2719 Sedgwick Ave, The Bronx, NY 10468, USA"
5859,Bronx,3253,91,40.8728945,-73.902775,"2780 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5860,Bronx,3253,99,40.873823,-73.902613,"2848 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5861,Bronx,3253,255,40.8746422,-73.9018,"2875 Sedgwick Ave, The Bronx, NY 10468, USA"
5862,Bronx,3254,5,40.8775548,-73.899817,"3112 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5863,Bronx,3254,65,40.8772198,-73.899377,"3115 Sedgwick Ave, The Bronx, NY 10463, USA"
5864,Bronx,3255,71,40.8794646,-73.897372,"3343 Sedgwick Ave, The Bronx, NY 10463, USA"
5865,Bronx,3256,53,40.8728324,-73.904134,"2800 Heath Ave, The Bronx, NY 10463, USA"
5866,Bronx,3256,60,40.8732817,-73.904117,"2818 Heath Ave, The Bronx, NY 10463, USA"
5867,Bronx,3256,64,40.873569,-73.903741,"2834 Heath Ave, The Bronx, NY 10463, USA"
5868,Bronx,3256,84,40.8732086,-73.903305,"2775 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5869,Bronx,3256,89,40.8729732,-73.903222,"2765 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5870,Bronx,3256,144,40.8755817,-73.902422,"2905 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5871,Bronx,3256,150,40.8751066,-73.90266,"2899 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5872,Bronx,3256,156,40.8749193,-73.902678,"2889 Kingsbridge Terrace, The Bronx, NY 10463, USA"
5873,Bronx,3256,172,40.8759232,-73.902803,"3004 Heath Ave, The Bronx, NY 10463, USA"
5874,Bronx,3256,176,40.8762322,-73.90253,"3018 Heath Ave, The Bronx, NY 10463, USA"
5875,Bronx,3256,190,40.8763029,-73.901968,"3034 Albany Crescent, The Bronx, NY 10463, USA"
5876,Bronx,3257,33,40.878121,-73.900932,"3100 Heath Ave, The Bronx, NY 10463, USA"
5877,Bronx,3258,50,40.8793361,-73.899281,"3352 Fort Independence St, The Bronx, NY 10463, USA"
5878,Bronx,3258,73,40.8809519,-73.89885,"3400 Fort Independence St, The Bronx, NY 10463, USA"
5879,Bronx,3258,162,40.8806175,-73.898366,"3400 Cannon Pl, The Bronx, NY 10463, USA"
5880,Bronx,3258,177,40.8815901,-73.897929,"3470 Cannon Pl, The Bronx, NY 10463, USA"
5881,Bronx,3258,190,40.8819443,-73.896954,"3605 Sedgwick Ave, The Bronx, NY 10463, USA"
5882,Bronx,3258,222,40.88125,-73.89766,"3451 Giles Pl, The Bronx, NY 10463, USA"
5883,Bronx,3258,228,40.8810195,-73.897677,"3435 Giles Pl, The Bronx, NY 10463, USA"
5884,Bronx,3259,1,40.8728896,-73.904677,"2805 Heath Ave, The Bronx, NY 10463, USA"
5885,Bronx,3259,6,40.8734997,-73.905222,"2810 Bailey Ave, The Bronx, NY 10463, USA"
5886,Bronx,3259,14,40.8736992,-73.90476,"2820 Bailey Ave, The Bronx, NY 10463, USA"
5887,Bronx,3259,22,40.8742182,-73.904409,"2840 Bailey Ave, The Bronx, NY 10463, USA"
5888,Bronx,3260,50,40.8762058,-73.903516,"3012 Bailey Ave, The Bronx, NY 10463, USA"
5889,Bronx,3261,38,40.8787861,-73.901373,"3138 Bailey Ave, The Bronx, NY 10463, USA"
5890,Bronx,3261,46,40.878673,-73.901029,"3111 Heath Ave, The Bronx, NY 10463, USA"
5891,Bronx,3261,86,40.8789372,-73.901273,"3150 Bailey Ave, The Bronx, NY 10463, USA"
5892,Bronx,3261,92,40.879467,-73.900804,"3300 Bailey Ave, The Bronx, NY 10463, USA"
5893,Bronx,3261,124,40.8812252,-73.899268,"3446 Bailey Pl, The Bronx, NY 10463, USA"
5894,Bronx,3262,77,40.8833832,-73.897865,"120 W 238th St, The Bronx, NY 10463, USA"
5895,Bronx,3262,88,40.882859,-73.89823,"3507 Fort Independence St, The Bronx, NY 10463, USA"
5896,Bronx,3262,106,40.8821444,-73.898674,"3479 Fort Independence St, The Bronx, NY 10463, USA"
5897,Bronx,3263,7,40.8844098,-73.897204,"3820 Bailey Ave, The Bronx, NY 10463, USA"
5898,Bronx,3263,25,40.8846923,-73.896778,"3834 Bailey Ave, The Bronx, NY 10463, USA"
5899,Bronx,3263,31,40.8849135,-73.896469,"3844 Bailey Ave, The Bronx, NY 10463, USA"
5900,Bronx,3263,50,40.8849808,-73.894416,"140 Van Cortlandt Ave W, The Bronx, NY 10463, USA"
5901,Bronx,3263,85,40.8848578,-73.895373,"3900 Bailey Ave, The Bronx, NY 10463, USA"
5902,Bronx,3263,98,40.8844603,-73.896162,"3873 Orloff Ave, The Bronx, NY 10463, USA"
5903,Bronx,3263,145,40.883672,-73.897306,"135 W 238th St, The Bronx, NY 10463, USA"
5904,Bronx,3263,185,40.8842275,-73.89561,"3880 Orloff Ave, The Bronx, NY 10463, USA"
5905,Bronx,3263,225,40.8825134,-73.896872,"3800 Cannon Pl, The Bronx, NY 10463, USA"
5906,Bronx,3263,284,40.8831854,-73.89399,"3885 Sedgwick Ave, The Bronx, NY 10463, USA"
5907,Bronx,3263,292,40.8833517,-73.894403,"3871 Sedgwick Ave, The Bronx, NY 10463, USA"
5908,Bronx,3266,90,40.8775229,-73.903506,"3044 Albany Crescent, The Bronx, NY 10463, USA"
5909,Bronx,3267,20,40.8789498,-73.902815,"3130 Albany Crescent, The Bronx, NY 10463, USA"
5910,Bronx,3267,110,40.8802167,-73.903606,"5626 Broadway, The Bronx, NY 10463, USA"
5911,Bronx,3269,26,40.8830244,-73.901647,"5746 Broadway, The Bronx, NY 10463, USA"
5912,Bronx,3270,49,40.8847759,-73.900184,"230 W 238th St, The Bronx, NY 10463, USA"
5913,Bronx,3271,101,40.8848903,-73.898551,"3800 Putnam Ave W, The Bronx, NY 10463, USA"
5914,Bronx,3271,125,40.8850342,-73.898942,"3815 Putnam Ave W, The Bronx, NY 10463, USA"
5915,Bronx,3271,132,40.885346,-73.899159,"3816 Review Pl, The Bronx, NY 10463, USA"
5916,Bronx,3272,2,40.8653704,-73.884439,"2855 Southern Blvd, The Bronx, NY 10458, USA"
5917,Bronx,3273,114,40.8663459,-73.884448,"2846 Webster Ave, The Bronx, NY 10458, USA"
5918,Bronx,3273,225,40.8585927,-73.88333,"2529 Belmont Ave, The Bronx, NY 10458, USA"
5919,Bronx,3274,21,40.8675902,-73.882482,"2985 Botanical Square, The Bronx, NY 10458, USA"
5920,Bronx,3274,27,40.8677164,-73.881805,"2995 Botanical Square, The Bronx, NY 10458, USA"
5921,Bronx,3275,11,40.8625517,-73.892119,"2550 Marion Ave, The Bronx, NY 10458, USA"
5922,Bronx,3276,5,40.8633399,-73.890157,"2622 Decatur Ave, The Bronx, NY 10458, USA"
5923,Bronx,3276,20,40.8632595,-73.890579,"2605 Decatur Ave, The Bronx, NY 10458, USA"
5924,Bronx,3278,7,40.8650468,-73.88822,"2712 Decatur Ave, The Bronx, NY 10458, USA"
5925,Bronx,3279,6,40.8668563,-73.885797,"2822 Decatur Ave, The Bronx, NY 10458, USA"
5926,Bronx,3279,25,40.8675349,-73.885004,"2838 Decatur Ave, The Bronx, NY 10458, USA"
5927,Bronx,3279,41,40.8667614,-73.885175,"395 Oliver Pl, The Bronx, NY 10458, USA"
5928,Bronx,3279,50,40.8671141,-73.884551,"387 E 199th St, The Bronx, NY 10458, USA"
5929,Bronx,3279,62,40.8675609,-73.884152,"390 Bedford Park Blvd, The Bronx, NY 10458, USA"
5930,Bronx,3281,29,40.8701178,-73.882817,"331 E 201st St, The Bronx, NY 10458, USA"
5931,Bronx,3281,45,40.8701116,-73.882138,"354 E Mosholu Pkwy S, The Bronx, NY 10458, USA"
5932,Bronx,3281,50,40.8695552,-73.881943,"3011 Decatur Ave, The Bronx, NY 10458, USA"
5933,Bronx,3281,57,40.8694282,-73.882339,"3007 Decatur Ave, The Bronx, NY 10458, USA"
5934,Bronx,3281,77,40.8686924,-73.881738,"400 E Mosholu Pkwy S, The Bronx, NY 10458, USA"
5935,Bronx,3282,1,40.8640235,-73.890951,"349 E 194th St, The Bronx, NY 10458, USA"
5936,Bronx,3282,36,40.864749,-73.889256,"360 E 195th St, The Bronx, NY 10458, USA"
5937,Bronx,3282,65,40.8638835,-73.890494,"359 E 194th St, The Bronx, NY 10458, USA"
5938,Bronx,3283,6,40.865417,-73.889439,"2700 Marion Ave, The Bronx, NY 10458, USA"
5939,Bronx,3283,13,40.865629,-73.889117,"2718 Marion Ave, The Bronx, NY 10458, USA"
5940,Bronx,3283,25,40.8659809,-73.888628,"2732 Marion Ave, The Bronx, NY 10458, USA"
5941,Bronx,3283,40,40.865478,-73.888425,"2725 Decatur Ave, The Bronx, NY 10458, USA"
5942,Bronx,3283,55,40.8649722,-73.888833,"2701 Decatur Ave, The Bronx, NY 10458, USA"
5943,Bronx,3283,91,40.8664548,-73.887291,"2761 Decatur Ave, The Bronx, NY 10458, USA"
5944,Bronx,3284,1,40.8670812,-73.886612,"359 E 198th St, The Bronx, NY 10458, USA"
5945,Bronx,3284,34,40.8675492,-73.885367,"2839 Decatur Ave, The Bronx, NY 10458, USA"
5946,Bronx,3285,1,40.8686121,-73.884456,"353 Bedford Park Blvd, The Bronx, NY 10458, USA"
5947,Bronx,3285,19,40.8694097,-73.883129,"2980 Marion Ave, The Bronx, NY 10458, USA"
5948,Bronx,3285,28,40.8695103,-73.882815,"356 E 201st St, The Bronx, NY 10458, USA"
5949,Bronx,3285,65,40.8682799,-73.88422,"369 Bedford Park Blvd, The Bronx, NY 10458, USA"
5950,Bronx,3286,19,40.8628563,-73.89255,"2559 Marion Ave, The Bronx, NY 10458, USA"
5951,Bronx,3286,34,40.8634838,-73.892437,"2580 Bainbridge Ave, The Bronx, NY 10458, USA"
5952,Bronx,3286,51,40.8630395,-73.892458,"2565 Marion Ave, The Bronx, NY 10458, USA"
5953,Bronx,3287,31,40.8654242,-73.891201,"2670 Bainbridge Ave, The Bronx, NY 10458, USA"
5954,Bronx,3287,43,40.8658575,-73.890725,"2710 Bainbridge Ave, The Bronx, NY 10458, USA"
5955,Bronx,3287,56,40.8663833,-73.890465,"2734 Bainbridge Ave, The Bronx, NY 10458, USA"
5956,Bronx,3287,66,40.8660716,-73.889938,"314 E 196th St, The Bronx, NY 10458, USA"
5957,Bronx,3287,77,40.8657613,-73.88969,"2705 Marion Ave, The Bronx, NY 10458, USA"
5958,Bronx,3287,81,40.8656467,-73.889966,"2701 Marion Ave, The Bronx, NY 10458, USA"
5959,Bronx,3287,109,40.8646141,-73.891151,"2641 Marion Ave, The Bronx, NY 10458, USA"
5960,Bronx,3287,115,40.8642966,-73.891282,"331 E 194th St, The Bronx, NY 10458, USA"
5961,Bronx,3288,1,40.8661257,-73.88936,"331 E 196th St, The Bronx, NY 10458, USA"
5962,Bronx,3288,10,40.866566,-73.889743,"315 E 196th St, The Bronx, NY 10458, USA"
5963,Bronx,3288,25,40.866712,-73.889319,"320 E 197th St, The Bronx, NY 10458, USA"
5964,Bronx,3288,35,40.8665003,-73.888694,"330 E 197th St, The Bronx, NY 10458, USA"
5965,Bronx,3289,53,40.8665956,-73.888416,"329 E 197th St, The Bronx, NY 10458, USA"
5966,Bronx,3290,14,40.8678323,-73.888848,"2786 Bainbridge Ave, The Bronx, NY 10458, USA"
5967,Bronx,3290,42,40.8677456,-73.8883,"2805 Pond Pl, The Bronx, NY 10458, USA"
5968,Bronx,3290,65,40.8670587,-73.889007,"319 E 197th St, The Bronx, NY 10458, USA"
5969,Bronx,3291,1,40.8686711,-73.886235,"2870 Bainbridge Ave, The Bronx, NY 10458, USA"
5970,Bronx,3291,8,40.8679652,-73.887,"325 E 198th St, The Bronx, NY 10458, USA"
5971,Bronx,3291,24,40.8684932,-73.887677,"321 E 198th St, The Bronx, NY 10458, USA"
5972,Bronx,3292,1,40.8690625,-73.884617,"335 Bedford Park Blvd, The Bronx, NY 10458, USA"
5973,Bronx,3292,6,40.8692545,-73.884672,"325 Bedford Park Blvd, The Bronx, NY 10458, USA"
5974,Bronx,3292,14,40.869628,-73.884354,"2964 Perry Ave, The Bronx, NY 10458, USA"
